-97.656741,35.218259,A-AAA RV Park (Adult),"SW 24 Street and Hwy 76,Newcastle OK ,405 387-3334"
-111.157919,32.424466,A-Bar-A RV Park and Campground,"9015 West Tangerine Farms Rd,Marana AZ ,520 682-4332"
-94.089146,45.405652,A-J Acres Campground,"1300 195th St E,Clearwater MN ,320 558-2847"
-110.15385,38.988243,A-OK RV Park,"610 S Green River Blvd,Green River UT ,435 564-8372"
-93.285381,36.65248,A-OK RV Park and Motel,"3381 Shepherd of the Hills Expy,Branson MO ,417 334-8890"
-74.892219,42.82033,A. Doubleday Campground,"7489 Rt 80,Cooperstown NY ,607 547-2896"
-81.835566,42.827396,A.W. Campbell Conservation Area,"8477 Shiloh Line,Alvinston ON ,519 847-5357"
-82.873263,39.634522,A.W. Marion SP,"7317 Warner Huffer Rd,Circleville OH ,740 869-3124"
-80.985997,40.531236,A1 - Twin Valley Campground,"2330 Apollo Rd SE,Carrollton OH ,330 739-2811"
-100.798212,41.149619,A1 Sunset Mobile and RV Park,"3120 Rodeo Rd,North Platte NE ,308 532-9182"
-78.861137,43.075541,AA Royal Motel and Campground,"3333 Niagara Falls Blvd, North Tonawanda, NY ,716 693-5695"
-94.047965,29.964966,AAA RV Park,"3165 Guthrie Rd,Beaumont TX ,409 540-9095"
-89.084991,36.403142,AAA RV Park,"2029 Phebus Ln,Union City  TN ,731 446-4514"
-104.822735,41.102283,AB Camping RV Park,"1503 West College Dr,Cheyenne WY ,307 634-7035"
-81.175543,40.599389,ABC Country Camping and Cabins,"4105 Fresno Rd NW,Carrollton OH ,330 735-3220"
-98.30214,29.55347,ABC RV Mobile Home Park,"271 Kitty Hawk Rd,Universal City TX ,210 659-8205"
-81.098764,37.974318,ACE Adventure Resort,"1 Concho Rd,Minden WV ,304 469-2651"
-64.774748,45.338977,ADDA Fundy Tides Campground and Restaurant,"95 Mills Rd,Advocate Harbour NS ,902 392-2816"
-101.671557,35.207162,AOK Camper Park,"901 Spur 228,Amarillo TX ,806 335-2677"
-86.900389,40.374234,AOK Campground,"225 Ortman Ln,Lafayette IN ,765 474-5030"
-94.817449,39.864866,AOK Campground and RV Park,"12430 CR 360,St Joseph MO ,816 324-4263"
-94.008604,29.900168,AOK RV Park,"2135 61St. St,Port Arthur TX ,409 960-2282"
-92.653574,49.758182,Aaron PP,"Hwy 17,Dryden ON ,807 938-6534"
-92.161968,29.977567,Abbeville RV Park,"1501 West Port St,Abbeville LA ,337 898-4042"
-97.43592,35.590895,Abe's RV Park,"12115 N I-35 Service Rd,Oklahoma City OK ,405 478-0278"
-72.701708,43.93363,Abel Mountain Campground,"22 N Main St,Randolph VT ,802 728-5548"
-76.280833,39.407641,Aberdeen Army Proving Ground - Skipper's Point Recreation [Military/DOD MWR/FamCamp],"Skippers Point Cir,Aberdeen MD ,410 671-4732"
-76.157795,39.500378,Aberdeen Army Proving Ground RV Park [Military/DOD MWR/FamCamp],"Marylander Dr,Aberdeen MD ,410 278-5789"
-103.415,50.747905,Abernethy and District Campground RV Park,"Assiniboia Ave,Abernethy SK ,306 333-4916"
-99.783309,32.478506,Abilene K O A,"4851 West Stamford St,Abilene TX ,325 672-3681"
-99.622344,32.434314,Abilene RV Park,"6195 E I-20,Abilene TX ,325 672-2212"
-99.87923,32.240737,Abilene SP,"150 Park Road 32,Tuscola TX ,325 572-3204"
-106.427307,36.24571,Abiquiu Lake - Riana Campground - COE,"Rt 96,Abiquiu NM ,505 685-4371"
-69.770641,44.862533,Abnaki Lakeside Camping Center,"89 Abnaki Rd,Madison ME ,207 474-2070"
-68.965656,45.83546,Abol Bridge Campground and Store,"3969 Golden Rd,Millinocket ME ,207 447-5803"
-91.959962,50.062164,Abram Lake Resort and RV Park,"1041 Rt 72,Sioux Lookout ON ,807 737-1247"
-122.353275,41.337237,Abrams Lake RV Park,"2601 N Old Stage Rd,Mount Shasta CA ,530 926-2312"
-109.050293,44.513997,Absaroka Bay RV Park,"2001 N Fork Hwy,Cody WY ,307 527-7440"
-121.335176,50.424717,Acacia Grove RV Park and Cabins,"3814 River View Ave,Spences Bridge BC ,250 458-2227"
-68.653023,44.028128,Acadia NP  - Duck Harbor (Reservations req'd),"Sea Breeze Ave, Pedestrian Ferry - No autos,Isle Au Haut ME ,207 288-3338"
-68.213478,44.312936,Acadia NP - Blackwood,"Blackwoods Rd,Bar Harbor ME ,800 365-2267"
-68.068371,44.381458,Acadia NP - Schoodic Woods Campground,"Schoodic Loop Rd,Winter Harbor ME ,207 288-3338"
-68.303209,44.239119,Acadia NP - Seawall,"Rt 102A,Southwest Harbor ME ,207 244-3600"
-91.98896,30.255953,Acadiana Park Campground,"1201 E Alexander St,Lafayette LA ,337 291-8388"
-94.003431,29.948538,Access RV Park,"2565 95th St,Port Arthur TX ,409 729-8000"
-92.15288,29.982381,Ace RV Park,"1200 Old Kaplan Hwy,Abbeville LA ,337 654-3062"
-74.973034,43.132963,Ace of Diamonds Mine and Campground,"Route 28,Middleville NY ,315 891-3855"
-72.225865,41.405616,Aces High RV Park,"301 Chesterfield Rd,East Lyme CT ,860 739-8858"
-109.931222,46.956513,Ackley Lake SP,"989 Ackley Lake Rd,Hobson MT ,406 454-5858"
-107.590331,35.061851,Acomita Lake Campground (Closed?),"Mesa Hill Rd,Casa Blanca NM ,505 552-9866"
-72.221114,41.529658,Acorn Acres Campground,"135 Lake Rd,Bozrah CT ,860 859-1020"
-93.343443,36.689371,Acorn Acres RV Park,"159 Acorn Acres Ln,Branson MO ,417 338-2500"
-86.922916,40.934152,Acorn Oaks Campground,"16614 Rt 114,Francesville IN ,219 567-2524"
-93.723464,41.738096,Acorn Valley Campground COE,"5600 NW 78th Ave,Johnston IA ,515 276-0429"
-70.637176,43.819604,Acres of Wildlife Campground,"60 Acres of Wildlife Rd,Steep Falls ME ,207 675-2267"
-72.078048,46.711106,Action Plans D'Eau Plein Air,"423 rue Principale,Saint-Alban de Portneuf QC ,418 284-4232"
-118.265655,34.437841,Acton/Los Angeles North K O A,"7601 Soledad Canyon Rd,Acton CA ,661 268-1214"
-94.643397,41.497794,Adair City Park,"5th St,Adair IA ,641 742-3751"
-94.623827,35.832239,Adair SP,"Hwy 59,Stilwell OK ,918 696-6613"
-104.875495,39.925527,Adams County Regional Park,"9755 Henderson Rd,Brighton CO ,303 637-8001"
-85.760672,38.341816,Add-More Campground,"2411 Addmore Ln,Clarksville IN ,812 283-4321"
-83.160818,42.808688,Addison Oaks County Park,"1480 W Romeo Rd,Leonard MI ,248 693-2432"
-94.013968,41.621979,Adel Island City Park,"2400 Nantucket Rd,Adel IA ,515 993-4525"
-81.522986,27.63821,Adelaide Shores Resort,"2881 Hwy 27 N,Avon Park FL ,863 453-2226"
-117.417728,34.571775,Adelanto RV Park,"11301 Air Expy,Adelanto CA ,760 246-7775"
-75.474596,44.075202,Adirondack 1000 Islands Campground,"6081 SR 3,Natural Bridge NY ,315 644-4880"
-73.734001,43.452436,Adirondack Camping Village,"43 Finkle Farm Rd,Lake George NY ,518 668-5226"
-74.98181,43.265794,Adirondack Gateway Campground and Lodge,"244 Burt Rd,Cold Brook NY ,315 826-5335"
-73.682285,43.234362,Adirondack Gateway RV Resort,"427 Fortsville Rd,Gansevoort NY ,518 792-0485"
-74.074972,44.298191,Adirondack SF - Meadowbrook Campground,"1174 Rt 86,Ray Brook NY ,518 891-4351"
-73.676051,43.881659,Adirondack SF - Paradox Lake Campground,"897 Rt 74,Paradox NY ,518 532-7451"
-73.571493,43.837564,Adirondack SF - Putnam Pond Campground,"763 Putts Pond Rd,Ticonderoga NY ,518 585-7280"
-73.791336,43.76746,Adirondack SF - Scaroon Manor Campground,"8728 Rt 9,Pottersville NY ,518 494-2631"
-74.540616,43.428107,Adirondack SP - Poplar Point Campground,"Old Piesco Rd,Piesco NY ,518 548-8031"
-122.494265,49.053206,Adlerbrook RV Park,"26331 28 Ave,Aldergrove BC ,604 856-4524"
-98.690304,29.447278,Admiralty RV Resort,"1485 N. Ellison Dr,San Antonio TX ,210-647-7878"
-116.624685,32.084701,Adobe Guadalupe Vineyards and Inn,"Ejido El Povenir - San Jose de la Zorra,Guadalupe BJ ,52-646-155-2094"
-114.198863,35.223391,Adobe RV Park,"4950 W Apache Way,Golden Valley AZ ,928 565-3010"
-114.452986,32.665604,Adobe Sunset RV Resort,"11350 S Payson Dr,Yuma AZ ,928 345-1154"
-95.381949,29.596754,Advanced RV Resort,"2850 S Sam Houston Pkwy E,Houston TX ,713 433-6950"
-75.719656,36.069765,Adventure Bound Campground (Tents only),"1004 W. Kitty Hawk Rd,Kitty Hawk NC ,252 255-1130"
-73.670245,42.895365,Adventure Bound Camping - Deer Run,"200 Deer Run Drive,Schaghticoke NY ,518-664-2804"
-83.315021,35.762364,Adventure Bound Camping Resort - Gatlinburg,"4609 Hwy 321,Gatlinburg TN ,865 436-4434"
-97.80926,28.092357,Adventure Texas RV Resort,"10754 I-37,Mathis TX ,361 547-5600"
-83.303468,35.432535,Adventure Trail Campground,"273 Adventure Tr,Whittier NC ,828 497-3651"
-71.098415,43.704681,Adventurers Campground,"12 Gile Rd,Ossipee NH ,603 539-6704"
-60.859547,46.088859,Adventures East Campground and Cottages,"9585 Hwy 105  MM 77,Baddeck NS ,902 295-2417"
-86.993013,30.766633,Adventures Unlimited - Coldwater Creek,"8974 Tomahawk Landing Rd,Milton FL ,850 623-6197"
-116.384158,35.037961,Afton Canyon Campground - BLM,"Afton Rd,Baker CA ,760 252-6000"
-124.062505,44.681314,Agate Beach Trailer Park,"6138 Hwy 101,Newport OR ,541 265-7670"
-124.056898,42.557988,Agness Rogue River RV Park,"4215 Agness Rd,Agness OR ,541 247-2813"
-89.801077,35.126815,Agricenter RV Park,"7777 Walnut Grove Rd,Memphis TN ,901 355-1977"
-116.304807,32.950431,Agua Caliente County Park,"39555 Great South Stage Route of 1849,Julian CA ,760-765-1188"
-107.240892,33.211677,Agua Vista,"Rt 195,Elephant Butte NM ,505 250-2539"
-87.120316,48.786163,Aguasabon Falls Campground (Closed),"Hwy 17,Terrace Bay ON ,807 825-9773"
-106.561006,32.37037,Aguirre Spring Campground - BLM,"Aguirre Springs Rd,Las Cruces NM ,575 525-4300"
-157.87573,21.556439,Ahupua'a O Kahana SP (Tent permit req'd),"52-222 Kamehameha Hwy,Kaaawa HI ,808 237-7766"
-61.107894,46.050949,Ainslie Village Campground,"1321 W Lake Ainslie Rd,Whycocomagh NS ,902 756-2255"
-81.6648,44.14782,Aintree Trailer Park,"2435 Concession 12 Road  Kincardine ON ,877-396-8533"
-97.330102,37.606769,Air Capital RV Park,"609 E 47th St,Wichita KS ,316 201-1250"
-115.057104,48.916108,AirPark Village and RV Oasis,"171 Airport Way,Eureka MT ,406 889-3028"
-68.092142,44.828101,Airline Snack bar and Lodge,"3752 Airline Rd,Beddington ME ,207 638-2301"
-122.505694,53.008412,Airport Inn Motel and RV Park,"3101 Rt 97,Quesnel BC ,250 992-5942"
-92.347636,43.08998,Airport Lake Park (city),"2074 190th St,New Hampton IA ,641 394-4714"
-97.656624,39.546545,Airport Park Campground,"Hwy 81,Concordia KS ,785 243-3131"
-84.044842,40.441395,Airstream Factory RV Park- Terraport,"419 West Pike St,Jackson Center OH ,877 596-6111"
-136.982878,61.196794,Aishihik Lake Provincial Campground,"Aishihik Rd,Haines Junction YT ,867 667-5648"
-93.374852,31.882514,Ajax Country Livin',"1115 Hwy 174,Marthaville LA ,318 796-2543"
-112.849476,32.452825,Ajo Community Golf Course,"77 W Mead Rd,Ajo AZ ,520 387-5011"
-112.872055,32.393656,Ajo Heights RV Park,"2000 N Ajo Gila Bend Hwy,Ajo AZ ,520 387-6796"
-103.18328,34.400873,Akers RV Park,"1800 E Grand Ave,Clovis NM ,575 763-3240"
-83.68019,32.77949,Al Sihah Shrine Park,"222 Mecca Dr,Macon GA ,478 785-9019"
-123.384533,48.109043,Al's RV Park,"521 N Lee's Creek Rd,Port Angeles WA ,360 547-9844"
-118.108823,36.595899,Alabama Hills Recreation Area - BLM,"Movie Flat Rd,Lone Pine CA ,760 872-5000"
-99.148045,36.697548,Alabaster Caverns SP,"217036 Rt 50A,Freedom OK ,580 621-3381"
-82.145414,27.780008,Alafia River SP,"14326 CR 39,Lithia FL ,813 672-5320"
-120.252195,55.765777,Alahart Apartments and RV Park,"101 Alaska Ave,Dawson Creek BC ,250 782-4702"
-105.95746,32.918881,Alamagordo/White Sands K O A,"412 24th St,Alamagordo NM ,575 437-3003"
-102.276224,49.265925,Alameda Campground and Town Park,"Rt 9,Alameda SK ,306 489-2077"
-98.717834,29.76665,Alamo Fiesta RV Resort,"I-10 W Exit 543,Boerne TX ,800-321-2267"
-113.576692,34.227931,Alamo Lake SP,"Alamo Rd,Wenden AZ ,928 669-2088"
-122.419225,52.831266,Alamo Motel Diner and RV Park,"Cariboo Hwy,Kersley BC ,250 747-4346"
-98.130355,26.184999,Alamo Palms Mobile Home and RV Park,"1341 W Bus Hwy 83,Alamo TX ,956-787-7571"
-115.161967,37.364348,Alamo RV Park,"115 Broadway,Alamo NV ,702 376-0722"
-98.127716,26.192374,Alamo Rec-Veh Park,"1320 W Frontage Rd,Alamo TX ,800 335-3131"
-98.65338,29.299578,Alamo River RV Resort,"12430 Trawalter Ln,Von Ormy TX ,210 622-5022"
-105.807781,37.47347,Alamosa Economy Campground,"12532 Hwy 160,Alamosa CO ,719 589-5574"
-105.798608,37.474517,Alamosa K O A,"6900 Juniper Ln,Alamosa CO ,719 589-9757"
-100.739415,35.213975,Alanreed Travel Center and Motel,"Rt 271,Alanreed TX ,806 779-2202"
-150.803157,60.53723,Alaska Canoe and Campground,"35292 Sterling Hwy,Sterling AK ,907 262-3583"
-149.62,60.91948,Alaska Dacha,"19842 Hope Hwy,Hope AK ,907 782-3223"
-143.767422,61.455352,Alaska Halfway House B and B and Campground,"McCarthy Rd MM 26.7,Chitina AK ,907 259-4300"
-132.380608,56.460344,Alaska Waters RV Park,"241 Berger St,Wrangell AK ,907 874-2378"
-151.666946,60.045304,Alaskan Angler RV Resort and Charters,"15640 Kingsley Rd,Ninilchik AK ,907 567-3393"
-149.61687,61.581678,Alaskan Trails RV and Camper Park,"George Parks Hwy MM 48.2,Wasilla AK ,907 376-5504"
-84.711285,34.109064,Alatoona Landing Campground,"24 Allatoona Landing SE Rd,Cartersville GA ,770 974-6089"
-99.28805,32.730194,Albany Motor Inn and RV Campground,"W Hwy 180,Albany TX ,325 762-2451"
-84.115233,31.520455,Albany RV Resort,"1202 Liberty Expy,Albany GA ,229 431-2229"
-123.153605,44.563674,Albany/Corvallis K O A,"33775 Oakville Rd S,Albany OR ,541 967-8521"
-116.999953,48.175938,Albeni Falls Dam Campground,"2376 E. Hwy. 2,Oldtown ID ,208 437-3133"
-83.210281,43.980102,Albert E Sleeper SP,"6573 State Park Rd,Caseville MI ,989 856-4411"
-93.18402,43.66439,Albert Lea/Austin K O A,"84259 County Road 46,Hayward MN ,507 373-5170"
-94.926928,41.71033,Albert the Bull Campground City Park,"E Division St,Audubon IA ,712 563-3856"
-114.34978,53.682462,Alberta Beach Golf Resort,"4438 44th Ave,Alberta Beach  AB ,780 924-2421"
-106.768468,37.468268,Alberta Creek Campground - SWA (Dispersed tent sites),"FR 391,South Fork CO ,719 587-6900"
-96.60495,33.95323,Alberta Creek Resort and Marina,"1518 Alberta Creek Rd,Kingston OK ,580 564-2552"
-79.819055,43.935805,Albion Hills Campground,"16500 Rt 50,Caledon ON ,905-880-4855"
-123.766498,39.226477,Albion River Campground and Marina,"34500 Hwy 1,Albion CA ,707-937-0606"
-106.598679,35.1843,Albuquerque Balloon Festiva Park,"4401 Alameda Boulevard NE,Advance Reservations - Limited services,Albuquerque NM ,888-422-7277"
-106.508353,35.072383,Albuquerque Central K O A,"12400 Skyline Road NE,Albuquerque NM ,505 296-2729"
-106.539323,35.306454,Albuquerque North K O A,"555 South Hill Road,Bernalillo NM ,505 867-5227"
-73.245008,44.964923,Alburg RV Resort,"1 Allburg Resort Rd,Alburg VT ,802 796-3733"
-92.317466,42.88021,Alcock County Park,"118th St,Frederika IA ,319 882-4742"
-83.781371,44.563597,Alcona Canoe Rental and Campground,"6351 Bamfield Rd,Glennie MI ,989 735-2973"
-124.246477,43.379959,Alder Acres RV Park,"1800 N 28th Ct,Coos Bay OR ,541 269-0999"
-122.2976,46.799573,Alder Lake Park,"50324 School Rd,Eatonville WA ,360 569-2778"
-112.100383,45.321171,Alder/Virginia City K O A,"2280 Hwy 287,Adler MT ,406 842-5677"
-83.852141,37.732134,Aldersgate Camp and Retreat Center,"125 Aldersgate Camp Rd,Ravenna KY ,606 723-2233"
-117.354605,47.78539,Alderwood RV Resort and Storage,"14007 North Newport Hwy,Mead  WA ,509 467-5320"
-69.174739,44.368571,Aldus Shores Lakeside Camping,"Rt 131,Searsmont ME ,207 342-5618"
-121.890078,37.663585,Alemeda County Fairgrounds - The Fairpark RV Campground,"4501 Pleasanton Ave,Pleasanton CA ,925 426-3340"
-103.641928,47.843118,Alexander First Responders RV Park,"Alexander ND ,701 572-3060"
-122.832905,38.658006,Alexander Valley RV Park and Campground,"2411 Alexander Valley Rd,Healdsburg CA ,707 431-1453"
-82.515006,42.65515,Algonac SP,"8732 River Rd,Clay Township MI ,810 765-5605"
-77.757053,45.867352,Algonquin PP - Achray Campground,"Rt 28,Nipissing ON ,705 633-5572"
-78.486241,46.025783,Algonquin PP - Brent Campground,"Rt 17,Deux Rivière ON ,705 633-5572"
-78.600275,45.553457,Algonquin PP - Canisbay Lake Campground,"Hwy 60,Whitney ON ,705 633-5572"
-78.40468,45.538031,Algonquin PP - Coon Lake Campground,"Rock Lake Rd,Nipissing ON ,705 633-5572"
-78.443108,45.571933,Algonquin PP - Kearney Lake Campground,"Rt 60,Nipissing ON ,705 633-5572"
-78.876034,46.089344,Algonquin PP - Kiosk Campground,"Rt 630,Nippising ON ,705 633-5572"
-78.502352,45.580031,Algonquin PP - Lake of Two Rivers,"Hwy 60,Whitney ON ,705 633-5572"
-78.515557,45.578769,Algonquin PP - Mew Lake,"Hwy 60,Whitney ON,ON ,519 826-5290"
-78.439003,45.568789,Algonquin PP - Pog Lake,"Hwy 60,Whitney ON ,519 826-5290"
-78.408328,45.524304,Algonquin PP - Rock Lake Campground,"Rock Lake Rd,Nipissing ON ,705 633-5572"
-78.721776,45.511276,Algonquin PP - Tea Lake Campground,"Rt 60,Huntsville ON ,705 633-5572"
-78.987044,45.32329,Algonquin Trails Camping Resort,"2883 Hwy 60,Dwight ON ,705 635-1262"
-85.074681,42.914989,Alice Springs RV Park and Campground,"5087 Alice Court,Ionia  MI ,616 527-1608"
-101.207982,36.858711,Alice's RV Park,"309 East Russell St,Hooker OK ,580 651-7001"
-88.303951,33.234499,Aliceville Lake - Pickensville Campground,"61 Camping Rd,Carrollton AL ,205 373-6328"
-95.925252,32.603363,All Day and Night RV Park,"30488 Hwy 64,Wills Point TX ,903 865-1511"
-123.502877,48.470399,All Fun RV Park,"2207 Millstream Rd,Victoria BC ,250 474-4546"
-65.320624,46.977311,All Night All Day Campground and Cottages,"116 N Black River Rd,Black River Bridge  NB ,506 773-6252"
-98.779316,38.405566,All Seasons Mobile Park,"Button Rd,Great Bend KS ,620 793-9601"
-97.521129,37.678955,All Seasons RV Campground,"15520 Maple Ave.,Goddard KS ,316 722-1154"
-105.175504,44.266547,All Seasons RV Park,"1000 McIntosh Ln,Rozet WY ,307 686-2552"
-117.154706,33.256482,All Seasons RV Park and Campground,"30012 Hwy 395,Escondido CA ,760 749-2982"
-95.551701,29.663238,All Star RV Resort,"10650 SW Plaza Ct,Houston TX ,713 981-6814"
-82.256409,36.50798,All-American Campgrounds (scheduled races only),"251 White Top Rd,Bluff City TN ,423 764-4417"
-69.221957,45.879797,Allagash Gateway Campground and Cabins,"Chesuncook Lake Rd,Millinocket ME ,207 723-9215"
-74.146747,40.165444,Allarie SP,"4265 Atlantic Ave,Farmingdale NJ ,732 938-2371"
-84.682362,34.103037,Allatoona Lake - Clark Creek Campground,"5983 Glade Rd,Acworth GA ,678 721-6700"
-84.719535,34.191109,Allatoona Lake - McKaskey Creek Campground - COE,"358 McKaskey Creek Rd,Cartersville GA ,678 721-6700"
-84.696593,34.112172,Allatoona Lake - McKinney Campground - COE,"6659 McKinney Campground Rd SE,Acworth GA ,678 721-6700"
-84.708967,34.08915,Allatoona Lake - Old Hwy 41 Campground #3 - COE,"6700 North Main St,Acworth GA ,678 721-6700"
-84.621238,34.122739,Allatoona Lake - Payne Campground - COE,"2495 Kellogg Creek Rd,Acworth GA ,770 382-4700"
-84.576445,34.19796,Allatoona Lake - Sweetwater Campground,"Chapel Rd,Canton GA ,770 382-4700"
-84.676266,34.202707,Allatoona Lake - Upper Stamp Creek Campground – COE,"Chitwood Cemetery Rd,Cartersville GA ,678 721-6700"
-84.617579,34.151448,Allatoona Lake - Victoria Campground - COE,"1138 Spur 20,Cartersville GA ,770 382-4700"
-78.696699,42.349053,Allegany Mountain Resort,"6994 Plato Rd,East Otto NY ,716 699-2352"
-79.258131,41.841057,Allegheny NF - Buckaloons Recreation Area,"National Forge Rd,Irvine PA ,877 444-6777"
-79.254528,41.690654,Allegheny NF - Hearts Content Recreation Area,"Rt 3005,Tidioute PA "
-78.909388,41.987966,Allegheny NF - Willow Bay Campground,"4001 W Washington,Bradford PA ,814 362-4613"
-91.755323,30.306105,Allemond Point Campground,"1337 Henderson Levee Rd,Henderson LA ,337 228-2384"
-103.454365,43.416202,Allen Ranch Camping,"27531 Hidden Nook Trail,Hot Springs SD ,605 745-1890"
-95.606343,36.56827,Allen's Point RV Park,"3045 Allen's Point Dr,Talala OK ,918 275-4719"
